Handle,Title,Body (HTML),Vendor,Standard Product Type,Custom Product Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
misty-rose-front-pocket-handbag,Misty rose front pocket handbag,"",RTW,,,Handbags,true,Title,Default Title,,,,,NDHB-06,0.0,shopify,0,deny,manual,43.99,71.99,true,false,'80718033,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Mistyrose-front-pocket-handbag-quarter.jpg?v=1628073736,1,,false,,,,,,,,,,,,,,,,,kg,,,active
misty-rose-front-pocket-handbag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Mistyrose-front-pocket-handbag-front.jpg?v=1628073736,2,,,,,,,,,,,,,,,,,,,,,,
misty-rose-front-pocket-handbag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Mistyrose-front-pocket-handbag-side.jpg?v=1628073736,3,,,,,,,,,,,,,,,,,,,,,,
misty-rose-front-pocket-handbag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Mistyrose-front-pocket-handbag-inside.jpg?v=1628073736,4,,,,,,,,,,,,,,,,,,,,,,
sienna-front-pocket-handbag,Sienna front pocket handbag,"",RTW,,,Handbags,true,Title,Default Title,,,,,NDHB-07,0.0,shopify,0,deny,manual,43.99,71.99,true,false,'80685265,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Sienna-front-pocket-handbag-quarter.jpg?v=1628073732,1,,false,,,,,,,,,,,,,,,,,kg,,,active
sienna-front-pocket-handbag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Sienna-front-pocket-handbag-front.jpg?v=1628073732,2,,,,,,,,,,,,,,,,,,,,,,
sienna-front-pocket-handbag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Sienna-front-pocket-handbag-side.jpg?v=1628073732,3,,,,,,,,,,,,,,,,,,,,,,
sienna-front-pocket-handbag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Sienna-front-pocket-handbag-inside.jpg?v=1628073732,4,,,,,,,,,,,,,,,,,,,,,,
red-bucket-bag,Red bucket bag,"",RTW,,,Shoulder bags,true,Title,Default Title,,,,,DBB-01,0.0,shopify,0,continue,manual,40.99,68.99,true,false,'80554193,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Red-bucket-bag-front.jpg?v=1628073729,1,,false,,,,,,,,,,,,,,,,,kg,,,active
red-bucket-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Red-bucket-bag-inside.jpg?v=1628073729,2,,,,,,,,,,,,,,,,,,,,,,
red-bucket-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Red-bucket-bag-inside-filled.jpg?v=1628073729,3,,,,,,,,,,,,,,,,,,,,,,
red-bucket-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Red-bucket-bag-inside-side.jpg?v=1628073729,4,,,,,,,,,,,,,,,,,,,,,,
red-bucket-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Red-bucket-bag-base.jpg?v=1628073729,5,,,,,,,,,,,,,,,,,,,,,,
off-white-bucket-bag,Off-white bucket bag,"",RTW,,,Shoulder bags,true,Title,Default Title,,,,,DBB-02,0.0,shopify,0,continue,manual,40.99,68.99,true,false,'80521425,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/White-bucket-bag-front.jpg?v=1628073724,1,,false,,,,,,,,,,,,,,,,,kg,,,active
off-white-bucket-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/White-bucket-bag-inside.jpg?v=1628073724,2,,,,,,,,,,,,,,,,,,,,,,
off-white-bucket-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/White-bucket-bag-inside-filled.jpg?v=1628073724,3,,,,,,,,,,,,,,,,,,,,,,
off-white-bucket-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/White-bucket-bag-inside-side.jpg?v=1628073724,4,,,,,,,,,,,,,,,,,,,,,,
off-white-bucket-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/White-bucket-bag-base.jpg?v=1628073724,5,,,,,,,,,,,,,,,,,,,,,,
horse-brown-bucket-bag,Horse brown bucket bag,"",RTW,,,Shoulder bags,true,Title,Default Title,,,,,DBB-03,0.0,shopify,0,continue,manual,40.99,68.99,true,false,'80455889,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Brown-bucket-bag-front.jpg?v=1628073719,1,,false,,,,,,,,,,,,,,,,,kg,,,active
horse-brown-bucket-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Brown-bucket-bag-inside.jpg?v=1628073719,2,,,,,,,,,,,,,,,,,,,,,,
horse-brown-bucket-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Brown-bucket-bag-inside-filled.jpg?v=1628073719,3,,,,,,,,,,,,,,,,,,,,,,
horse-brown-bucket-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Brown-bucket-bag-side.jpg?v=1628073719,4,,,,,,,,,,,,,,,,,,,,,,
horse-brown-bucket-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Brown-bucket-bag-base.jpg?v=1628073719,5,,,,,,,,,,,,,,,,,,,,,,
burgundy-bucket-bag,Burgundy bucket bag,"",RTW,,,Shoulder bags,true,Title,Default Title,,,,,DBB-04,0.0,shopify,0,continue,manual,40.99,68.99,true,false,'80390353,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Burgundy-bucket-bag-front.jpg?v=1628073715,1,,false,,,,,,,,,,,,,,,,,kg,,,active
burgundy-bucket-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Burgundy-bucket-bag-inside.jpg?v=1628073715,2,,,,,,,,,,,,,,,,,,,,,,
burgundy-bucket-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Burgundy-bucket-bag-inside-filled.jpg?v=1628073715,3,,,,,,,,,,,,,,,,,,,,,,
burgundy-bucket-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Burgundy-bucket-bag-side.jpg?v=1628073715,4,,,,,,,,,,,,,,,,,,,,,,
burgundy-bucket-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Burgundy-bucket-bag-base.jpg?v=1628073715,5,,,,,,,,,,,,,,,,,,,,,,
pink-bucket-bag,Pink bucket bag,"",RTW,,,Shoulder bags,true,Title,Default Title,,,,,DBB-05,0.0,shopify,0,continue,manual,40.99,68.99,true,false,'80128209,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Pink-bucket-bag-front.jpg?v=1628073708,1,,false,,,,,,,,,,,,,,,,,kg,,,active
pink-bucket-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Pink-bucket-bag-inside.jpg?v=1628073708,2,,,,,,,,,,,,,,,,,,,,,,
pink-bucket-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Pink-bucket-bag-inside-filled.jpg?v=1628073708,3,,,,,,,,,,,,,,,,,,,,,,
pink-bucket-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Pink-bucket-bag-side.jpg?v=1628073708,4,,,,,,,,,,,,,,,,,,,,,,
pink-bucket-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Pink-bucket-bag-base.jpg?v=1628073708,5,,,,,,,,,,,,,,,,,,,,,,
black-bucket-bag,Black bucket bag,"",RTW,,,Shoulder bags,true,Title,Default Title,,,,,DBB-06,0.0,shopify,0,continue,manual,40.99,68.99,true,false,'80029905,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Black-bucket-bag-front.jpg?v=1628073702,1,,false,,,,,,,,,,,,,,,,,kg,,,active
black-bucket-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Black-bucket-bag-inside.jpg?v=1628073702,2,,,,,,,,,,,,,,,,,,,,,,
black-bucket-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Black-bucket-bag-inside-filled.jpg?v=1628073702,3,,,,,,,,,,,,,,,,,,,,,,
black-bucket-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Black-bucket-bag-side.jpg?v=1628073702,4,,,,,,,,,,,,,,,,,,,,,,
black-bucket-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Black-bucket-bag-base.jpg?v=1628073702,5,,,,,,,,,,,,,,,,,,,,,,
marigold-circle-cross-body-bag,Marigold circle cross-body bag,"",RTW,,,Cross-body bags,true,Title,Default Title,,,,,CDL-01,0.0,shopify,0,deny,manual,41.99,69.99,true,false,'79898833,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/marigold-circle-cross-body-bags0.jpg?v=1628073697,1,,false,,,,,,,,,,,,,,,,,kg,,,active
marigold-circle-cross-body-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/marigold-circle-cross-body-bags.jpg?v=1628073697,2,,,,,,,,,,,,,,,,,,,,,,
marigold-circle-cross-body-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/marigold-circle-cross-body-bags1.jpg?v=1628073697,3,,,,,,,,,,,,,,,,,,,,,,
cherry-circle-cross-body-bag,Cherry circle cross-body bag,"",RTW,,,Cross-body bags,true,Title,Default Title,,,,,CDL-02,0.0,shopify,0,deny,manual,41.99,69.99,true,false,'79833297,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Cherry-circle-cross-body-bags2_jpg.jpg?v=1628073694,1,,false,,,,,,,,,,,,,,,,,kg,,,active
cherry-circle-cross-body-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Cherry-circle-cross-body-bags1_jpg.jpg?v=1628073694,2,,,,,,,,,,,,,,,,,,,,,,
cherry-circle-cross-body-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Cherry-circle-cross-body-bags.jpg?v=1628073694,3,,,,,,,,,,,,,,,,,,,,,,
camel-circle-cross-body-bag,Camel circle cross-body bag,"",RTW,,,Cross-body bags,true,Title,Default Title,,,,,CDL-03,0.0,shopify,0,deny,manual,41.99,69.99,true,false,'79800529,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/camel-circle-cross-body-bags2.jpg?v=1628073691,1,,false,,,,,,,,,,,,,,,,,kg,,,active
camel-circle-cross-body-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/camel-circle-cross-body-bags1.jpg?v=1628073691,2,,,,,,,,,,,,,,,,,,,,,,
camel-circle-cross-body-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/camel-circle-cross-body-bags.jpg?v=1628073691,3,,,,,,,,,,,,,,,,,,,,,,
black-circle-cross-body-bag,Black circle cross-body bag,"",RTW,,,Cross-body bags,true,Title,Default Title,,,,,CDL-04,0.0,shopify,0,deny,manual,41.99,69.99,true,false,'79636689,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/black-circle-cross-body-bags3.jpg?v=1628073688,1,,false,,,,,,,,,,,,,,,,,kg,,,active
black-circle-cross-body-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/black-circle-cross-body-bags2.jpg?v=1628073688,2,,,,,,,,,,,,,,,,,,,,,,
black-circle-cross-body-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/black-circle-cross-body-bags1.jpg?v=1628073688,3,,,,,,,,,,,,,,,,,,,,,,
blue-circle-cross-body-bag,Blue circle cross-body bag,"",RTW,,,Cross-body bags,true,Title,Default Title,,,,,CDL-05,0.0,shopify,0,deny,manual,41.99,69.99,true,false,'79571153,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/blue-circle-cross-body-bags2.jpg?v=1628073684,1,,false,,,,,,,,,,,,,,,,,kg,,,active
blue-circle-cross-body-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/blue-circle-cross-body-bags3.jpg?v=1628073684,2,,,,,,,,,,,,,,,,,,,,,,
blue-circle-cross-body-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/blue-circle-cross-body-bags1.jpg?v=1628073684,3,,,,,,,,,,,,,,,,,,,,,,
yellow-circle-cross-body-bag,Yellow circle cross-body bag,"",RTW,,,Cross-body bags,true,Title,Default Title,,,,,CDL-06,0.0,shopify,0,deny,manual,41.99,69.99,true,false,'79374545,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/yellow-circle-cross-body-bags3.jpg?v=1628073680,1,,false,,,,,,,,,,,,,,,,,kg,,,active
yellow-circle-cross-body-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/yellow-circle-cross-body-bags2.jpg?v=1628073680,2,,,,,,,,,,,,,,,,,,,,,,
yellow-circle-cross-body-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/yellow-circle-cross-body-bags1.jpg?v=1628073680,3,,,,,,,,,,,,,,,,,,,,,,
brown-circle-cross-body-bag,Brown circle cross-body bag,"",RTW,,,Cross-body bags,true,Title,Default Title,,,,,CDL-07,0.0,shopify,0,deny,manual,41.99,69.99,true,false,'79309009,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/brown-circle-cross-body-bags3.jpg?v=1628073677,1,,false,,,,,,,,,,,,,,,,,kg,,,active
brown-circle-cross-body-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/brown-circle-cross-body-bags2.jpg?v=1628073677,2,,,,,,,,,,,,,,,,,,,,,,
brown-circle-cross-body-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/brown-circle-cross-body-bags1.jpg?v=1628073677,3,,,,,,,,,,,,,,,,,,,,,,
brown-hobo-bag,Brown hobo bag,"",RTW,,,Shoulder bags,true,Title,Default Title,,,,,HBO-06,0.0,shopify,0,deny,manual,41.99,69.99,true,false,'79177937,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Brown-hobo-bag-quarter.jpg?v=1628073673,1,,false,,,,,,,,,,,,,,,,,kg,,,active
brown-hobo-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/brown-hobo-bag-model-front.jpg?v=1628073673,2,,,,,,,,,,,,,,,,,,,,,,
brown-hobo-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Brown-hobo-bag-front.jpg?v=1628073673,3,,,,,,,,,,,,,,,,,,,,,,
brown-hobo-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Brown-hobo-bag-back.jpg?v=1628073673,4,,,,,,,,,,,,,,,,,,,,,,
brown-hobo-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Brown-hobo-bag-side.jpg?v=1628073673,5,,,,,,,,,,,,,,,,,,,,,,
brown-hobo-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Brown-hobo-bag-base.jpg?v=1628073673,6,,,,,,,,,,,,,,,,,,,,,,
brown-hobo-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Brown-hobobag-inside.jpg?v=1628073673,7,,,,,,,,,,,,,,,,,,,,,,
brown-hobo-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/brown-hobo-model-bag-model-front.jpg?v=1628073673,8,,,,,,,,,,,,,,,,,,,,,,
red-classic-top-handle-bag,Red classic top-handle bag,"",RTW,,,Handbags,true,Title,Default Title,,,,,CKTH-01,0.0,shopify,0,continue,manual,43.99,72.99,true,false,'78981329,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Red-classic-top-handle-bag.jpg?v=1628073665,1,,false,,,,,,,,,,,,,,,,,kg,,,active
pink-classic-top-handle-bag,Pink classic top-handle bag,"",RTW,,,Handbags,true,Title,Default Title,,,,,CKTH-03,0.0,shopify,1,continue,manual,43.99,72.99,true,false,'78948561,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Pink-classic-top-handle-bag.jpg?v=1628073664,1,,false,,,,,,,,,,,,,,,,,kg,,,active
cookie-classic-top-handle-bag,Cookie classic top-handle bag,"",RTW,,,Handbags,true,Title,Default Title,,,,,CKTH-04,0.0,shopify,0,continue,manual,43.99,72.99,true,false,'78915793,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Cookie-classic-top-handle-bag.jpg?v=1628073662,1,,false,,,,,,,,,,,,,,,,,kg,,,active
horse-brown-classic-top-handle-bag,Horse brown classic top-handle bag,"",RTW,,,Handbags,true,Title,Default Title,,,,,CKTH-05,0.0,shopify,1,continue,manual,43.99,72.99,true,false,'78850257,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Horse-brown-classic-top-handle-bag.jpg?v=1628073661,1,,false,,,,,,,,,,,,,,,,,kg,,,active
burgundy-classic-top-handle-bag,Burgundy classic top-handle bag,"",RTW,,,Handbags,true,Title,Default Title,,,,,CKTH-06,0.0,shopify,1,continue,manual,43.99,72.99,true,false,'78817489,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Burgundy-classic-top-handle-bag.jpg?v=1628073659,1,,false,,,,,,,,,,,,,,,,,kg,,,active
navy-blue-go-anywhere-bag,Navy blue go-anywhere bag,"",RTW,,,Shoulder bags,true,Title,Default Title,,,,,RCH-01,0.0,shopify,0,continue,manual,44.99,74.99,true,false,'78784721,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Navy-blue-main-go-anywhere-bag.jpg?v=1628073658,1,,false,,,,,,,,,,,,,,,,,kg,,,active
navy-blue-go-anywhere-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Navy-blue-side-go-anywhere-bag.jpg?v=1628073658,2,,,,,,,,,,,,,,,,,,,,,,
navy-blue-go-anywhere-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Navy-blue-base-go-anywhere-bag.jpg?v=1628073658,3,,,,,,,,,,,,,,,,,,,,,,
navy-blue-go-anywhere-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Navy-blue-inside-go-anywhere-bag.jpg?v=1628073658,4,,,,,,,,,,,,,,,,,,,,,,
red-go-anywhere-bag,Red go-anywhere bag,"",RTW,,,Shoulder bags,true,Title,Default Title,,,,,RCH-02,0.0,shopify,0,continue,manual,44.99,74.99,true,false,'78653649,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Red-quarter-go-anywhere-bag.jpg?v=1628073652,1,,false,,,,,,,,,,,,,,,,,kg,,,active
red-go-anywhere-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Red-side-go-anywhere-bag.jpg?v=1628073652,2,,,,,,,,,,,,,,,,,,,,,,
red-go-anywhere-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Red-base-go-anywhere-bag.jpg?v=1628073652,3,,,,,,,,,,,,,,,,,,,,,,
red-go-anywhere-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Red-inside-go-anywhere-bag.jpg?v=1628073652,4,,,,,,,,,,,,,,,,,,,,,,
mustard-go-anywhere-bag,Mustard go-anywhere bag,"",RTW,,,Shoulder bags,true,Title,Default Title,,,,,RCH-03,0.0,shopify,1,continue,manual,44.99,74.99,true,false,'78489809,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Mustard-quarter-go-anywhere-bag.jpg?v=1628073647,1,,false,,,,,,,,,,,,,,,,,kg,,,active
mustard-go-anywhere-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Mustard-side-go-anywhere-bag.jpg?v=1628073647,2,,,,,,,,,,,,,,,,,,,,,,
mustard-go-anywhere-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Mustard-base-go-anywhere-bag.jpg?v=1628073647,3,,,,,,,,,,,,,,,,,,,,,,
mustard-go-anywhere-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Mustard-inside-go-anywhere-bag.jpg?v=1628073647,4,,,,,,,,,,,,,,,,,,,,,,
black-go-anywhere-bag,Black go-anywhere bag,"",RTW,,,Shoulder bags,true,Title,Default Title,,,,,RCH-04,0.0,shopify,0,continue,manual,44.99,74.99,true,false,'78293201,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Black-quarter-go-anywhere-bag.jpg?v=1628073643,1,,false,,,,,,,,,,,,,,,,,kg,,,active
black-go-anywhere-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Black-side-go-anywhere-bag.jpg?v=1628073643,2,,,,,,,,,,,,,,,,,,,,,,
black-go-anywhere-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Black-base-go-anywhere-bag.jpg?v=1628073643,3,,,,,,,,,,,,,,,,,,,,,,
black-go-anywhere-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Black-inside-go-anywhere-bag.jpg?v=1628073643,4,,,,,,,,,,,,,,,,,,,,,,
brown-go-anywhere-bag,Brown go-anywhere bag,"",RTW,,,Shoulder bags,true,Title,Default Title,,,,,RCH-05,0.0,shopify,1,continue,manual,44.99,74.99,true,false,'78162129,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Brown-quarter-go-anywhere-bag.jpg?v=1628073638,1,,false,,,,,,,,,,,,,,,,,kg,,,active
brown-go-anywhere-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Brown-side-go-anywhere-bag.jpg?v=1628073638,2,,,,,,,,,,,,,,,,,,,,,,
brown-go-anywhere-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Brown-base-go-anywhere-bag.jpg?v=1628073638,3,,,,,,,,,,,,,,,,,,,,,,
brown-go-anywhere-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Brown-inside-go-anywhere-bag.jpg?v=1628073638,4,,,,,,,,,,,,,,,,,,,,,,
red-long-handle-tote-bag,Red long handle tote bag,"",RTW,,,Shoulder bags,true,Title,Default Title,,,,,DCTN-01,0.0,shopify,0,continue,manual,42.99,67.99,true,false,'77015249,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Maroon-long-handle-tote-bag-front2-scaled.jpg?v=1628073634,1,,false,,,,,,,,,,,,,,,,,kg,,,active
pink-long-handle-tote-bag,Pink long handle tote bag,"",RTW,,,Shoulder bags,true,Title,Default Title,,,,,DCTN-02,0.0,shopify,0,continue,manual,42.99,67.99,true,false,'75245777,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Pink-long-handle-tote-bag-front-1-scaled.jpg?v=1628073633,1,,false,,,,,,,,,,,,,,,,,kg,,,active
off-white-long-handle-tote-bag,Off-white long handle tote bag,"",RTW,,,Shoulder bags,true,Title,Default Title,,,,,DCTN-03,0.0,shopify,0,continue,manual,42.99,67.99,true,false,'74721489,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Off-white-long-handle-tote-bag-front2-scaled.jpg?v=1628073631,1,,false,,,,,,,,,,,,,,,,,kg,,,active
horse-brown-with-black-long-handle-tote-bag,Horse brown with black long handle tote bag,"",RTW,,,Shoulder bags,true,Title,Default Title,,,,,DCTN-04,0.0,shopify,1,continue,manual,42.99,67.99,true,false,'74688721,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Horse-brown-black-long-handle-tote-bag-front-1-scaled.jpg?v=1628073630,1,,false,,,,,,,,,,,,,,,,,kg,,,active
burgundy-long-handle-tote-bag,Burgundy long handle tote bag,"",RTW,,,Shoulder bags,true,Title,Default Title,,,,,DCTN-05,0.0,shopify,1,continue,manual,42.99,67.99,true,false,'74623185,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Burgundy-long-handle-tote-bag-front-1-scaled.jpg?v=1628073629,1,,false,,,,,,,,,,,,,,,,,kg,,,active
horse-brown-long-handle-tote-bag,Horse brown long handle tote bag,"",RTW,,,Shoulder bags,true,Title,Default Title,,,,,DCTN-06,0.0,shopify,0,continue,manual,42.99,67.99,true,false,'74590417,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Horse-brown-long-handle-tote-bag-front-1-scaled.jpg?v=1628073627,1,,false,,,,,,,,,,,,,,,,,kg,,,active
